pickUpJobId,createdAt,distance.value,duration.value,status,vehicleType
26111,2017-11-09T18:34:39.000Z,1849.0962545200005,425,2,STANDARD
26120,2017-11-09T19:54:53.000Z,3255.9908999358395,326,2,STANDARD
26124,2017-11-09T20:34:14.000Z,2203.3216445599996,320,2,STANDARD
26127,2017-11-09T20:36:19.000Z,2474.9930827215,332,2,STANDARD
26131,2017-11-09T21:09:04.000Z,5218.28655934,534,2,STANDARD
26133,2017-11-09T21:28:43.000Z,6910.98068472254,639,2,STANDARD
26134,2017-11-09T21:44:51.000Z,4750.446593320001,632,2,STANDARD
26138,2017-11-09T21:46:14.000Z,4618.98709054166,579,2,STANDARD
26143,2017-11-09T22:23:28.000Z,3962.98892396982,989,2,STANDARD
26152,2017-11-09T23:04:49.000Z,5966.689204919999,689,2,STANDARD
26157,2017-11-09T23:34:47.000Z,12421.965282249079,1120,2,STANDARD
26182,2017-11-10T00:46:36.000Z,5072.98582167522,481,2,STANDARD
26187,2017-11-10T01:00:47.000Z,6198.98267466286,671,2,STANDARD
26194,2017-11-10T01:44:51.000Z,6177.98273335492,482,2,STANDARD
26200,2017-11-10T02:10:06.000Z,7531.97894911448,572,2,STANDARD
26202,2017-11-10T02:27:44.000Z,4748.98672720986,449,2,STANDARD
26205,2017-11-10T02:59:45.000Z,3427.0299844200003,739,2,STANDARD
26209,2017-11-10T03:43:03.000Z,5050.98588316214,2,2,STANDARD
26221,2017-11-10T04:35:58.000Z,3825.98930686564,394,2,STANDARD
26224,2017-11-10T04:40:08.000Z,4841.98646728788,524,2,STANDARD
26225,2017-11-10T04:43:02.000Z,1249.996506425,184,2,STANDARD
26230,2017-11-10T05:06:21.000Z,3254.9909027307,350,2,STANDARD
26231,2017-11-10T05:27:54.000Z,9618.973116241661,867,2,STANDARD
26236,2017-11-10T05:55:16.000Z,7487.979072088319,659,2,STANDARD
26237,2017-11-10T06:10:18.000Z,2091.9941531528802,280,2,STANDARD
26238,2017-11-10T06:37:47.000Z,1614.40459298,339,2,SUV
26239,2017-11-10T07:03:02.000Z,11279.9684739792,908,2,STANDARD
26240,2017-11-10T07:28:28.000Z,7782.354639619998,591,2,STANDARD
26241,2017-11-10T13:14:34.000Z,1856.99480994498,268,2,STANDARD
26243,2017-11-10T14:15:15.000Z,3022.8458527599996,266,2,STANDARD
26244,2017-11-10T14:33:22.000Z,7317.7333536000015,752,2,STANDARD
26253,2017-11-10T14:55:40.000Z,1853.9948183295598,275,2,STANDARD
26259,2017-11-10T15:30:59.000Z,4282.98802961462,482,2,STANDARD
26262,2017-11-10T15:38:21.000Z,2500.3172948600013,326,2,STANDARD
26264,2017-11-10T15:46:09.000Z,3708.9896338642598,410,2,STANDARD
26265,2017-11-10T15:53:56.000Z,2637.185224499999,380,2,STANDARD
26272,2017-11-10T16:43:09.000Z,2373.27599526,417,2,STANDARD
26275,2017-11-10T16:47:29.000Z,4644.36855656,392,2,STANDARD
26277,2017-11-10T16:54:53.000Z,1338.9962576824598,239,2,STANDARD
26278,2017-11-10T17:03:26.000Z,2335.0911850799994,352,2,STANDARD
26298,2017-11-10T18:32:43.000Z,2804.9921604177,925,2,STANDARD
26306,2017-11-10T19:03:30.000Z,6752.98112631042,690,2,STANDARD
26311,2017-11-10T19:22:53.000Z,1804.9949552777,330,2,STANDARD
26314,2017-11-10T19:37:15.000Z,10959.9693683344,828,2,STANDARD
26316,2017-11-10T19:50:33.000Z,3495.9902291694398,362,2,STANDARD
26318,2017-11-10T20:02:47.000Z,1804.9949552777,212,2,STANDARD
26319,2017-11-10T20:09:23.000Z,8752.97553659042,773,2,STANDARD
26321,2017-11-10T20:41:35.000Z,6345.9822638184405,569,2,STANDARD
26323,2017-11-10T20:44:37.000Z,2133.6082544399997,326,2,STANDARD
26324,2017-11-10T20:45:36.000Z,16310.954413038538,1291,2,STANDARD
26325,2017-11-10T20:46:23.000Z,3613.98989937596,431,2,STANDARD
26329,2017-11-10T21:21:39.000Z,6322.98232810022,999,2,STANDARD
26333,2017-11-10T21:54:12.000Z,1162.9967495778199,228,2,STANDARD
26336,2017-11-10T22:13:24.000Z,30615.91443256624,1566,2,STANDARD
26340,2017-11-10T22:35:37.000Z,1262.99647009182,234,2,STANDARD
26345,2017-11-10T23:09:21.000Z,6316.9823448693805,797,2,STANDARD
26353,2017-11-10T23:34:58.000Z,13279.9628842592,957,2,STANDARD
26356,2017-11-10T23:50:17.000Z,5366.98499998638,632,2,STANDARD
26386,2017-11-11T01:05:41.000Z,9296.97401618658,964,2,STANDARD
26390,2017-11-11T01:09:39.000Z,8326.586756759998,651,2,STANDARD
26402,2017-11-11T01:42:33.000Z,6292.98241194602,558,2,STANDARD
26409,2017-11-11T02:06:28.000Z,6705.855848240001,541,2,STANDARD
26414,2017-11-11T02:41:44.000Z,3697.9896646077195,306,2,STANDARD
26416,2017-11-11T03:02:17.000Z,3161.9911626526796,308,2,STANDARD
26417,2017-11-11T03:06:24.000Z,6840.980880362739,663,2,STANDARD
26418,2017-11-11T03:08:04.000Z,3648.78577104,395,2,STANDARD
26420,2017-11-11T03:39:06.000Z,11699.967300138,1127,2,STANDARD
26422,2017-11-11T03:48:14.000Z,5438.98479875646,471,2,STANDARD
26423,2017-11-11T03:54:10.000Z,1175.7113836999997,174,2,STANDARD
26424,2017-11-11T03:59:50.000Z,11477.96792059692,885,2,STANDARD
26425,2017-11-11T04:02:44.000Z,4951.98615985328,430,2,STANDARD
26428,2017-11-11T04:07:28.000Z,7521.9789770630805,684,2,STANDARD
26435,2017-11-11T04:21:27.000Z,14786.718917760003,1084,2,STANDARD
26437,2017-11-11T04:29:27.000Z,21820.93901335994,1295,2,STANDARD
26438,2017-11-11T04:29:58.000Z,7796.978208476579,873,2,STANDARD
26440,2017-11-11T04:32:39.000Z,5533.98453324476,495,2,STANDARD
26441,2017-11-11T04:33:06.000Z,8003.97762994056,694,2,STANDARD
26444,2017-11-11T04:53:52.000Z,3388.99052821946,338,2,STANDARD
26445,2017-11-11T05:02:53.000Z,3697.9896646077195,458,2,STANDARD
26447,2017-11-11T05:04:23.000Z,5331.881823240003,536,2,STANDARD
26449,2017-11-11T05:17:14.000Z,5603.98433760456,422,2,STANDARD
26451,2017-11-11T05:26:20.000Z,3788.9894102754597,481,2,STANDARD
26453,2017-11-11T05:27:19.000Z,2881.4621150800003,443,2,STANDARD
26454,2017-11-11T05:43:25.000Z,7497.979044139721,533,2,STANDARD
26456,2017-11-11T05:48:45.000Z,1899.994689766,263,2,STANDARD
26461,2017-11-11T06:08:02.000Z,1171.99672442408,135,2,STANDARD
26462,2017-11-11T06:10:22.000Z,4175.98832866464,391,2,STANDARD
26463,2017-11-11T06:17:53.000Z,3494.6447951800005,670,2,STANDARD
26465,2017-11-11T06:33:59.000Z,6552.98168528242,595,2,STANDARD
26467,2017-11-11T06:38:23.000Z,8115.677921740002,1183,2,STANDARD
26468,2017-11-11T06:42:49.000Z,6315.98234766424,518,2,STANDARD
26469,2017-11-11T06:43:00.000Z,4077.9886025609203,322,2,STANDARD
26470,2017-11-11T06:45:30.000Z,12220.96584401594,921,2,STANDARD
26471,2017-11-11T06:49:01.000Z,2264.9936696421,275,2,STANDARD
26473,2017-11-11T06:53:30.000Z,7918.9778675036605,1018,2,STANDARD
26475,2017-11-11T07:03:35.000Z,,,2,STANDARD
26480,2017-11-11T07:07:11.000Z,4745.98673559444,570,2,STANDARD
26481,2017-11-11T07:08:46.000Z,4997.98603128972,430,2,STANDARD
26482,2017-11-11T07:08:53.000Z,7255.9797204958395,567,2,STANDARD
26485,2017-11-11T07:21:37.000Z,5144.9856204453,492,2,STANDARD
26486,2017-11-11T07:27:46.000Z,2254.9936975907,240,2,STANDARD
26487,2017-11-11T07:45:56.000Z,4984.9860676229,442,2,STANDARD
26488,2017-11-11T07:47:08.000Z,5164.9855645481,379,2,STANDARD
26490,2017-11-11T08:37:30.000Z,5367.984997191519,493,2,STANDARD
26495,2017-11-11T14:45:31.000Z,3702.9896506334194,421,2,STANDARD
26496,2017-11-11T15:07:47.000Z,6271.98247063808,633,2,STANDARD
26503,2017-11-11T15:30:51.000Z,2223.99378423136,301,2,STANDARD
26507,2017-11-11T15:43:35.000Z,4282.98802961462,334,2,STANDARD
26512,2017-11-11T16:39:37.000Z,5035.607157259999,489,2,STANDARD
26513,2017-11-11T16:46:42.000Z,9814.972568449099,501,2,STANDARD
26521,2017-11-11T17:43:27.000Z,1495.99581888944,207,2,STANDARD
26556,2017-11-11T20:33:25.000Z,1462.77096884,191,2,STANDARD
26558,2017-11-11T20:54:33.000Z,3226.9909809867795,840,2,STANDARD
26559,2017-11-11T20:55:27.000Z,1411.99605365768,186,2,STANDARD
26567,2017-11-11T21:19:53.000Z,6378.98217158806,1435,2,STANDARD
26575,2017-11-11T21:55:51.000Z,994.9972191143,205,2,STANDARD
26578,2017-11-11T22:05:49.000Z,13311.96279482368,949,2,STANDARD
26582,2017-11-11T22:20:59.000Z,7438.190843260001,673,2,STANDARD
26583,2017-11-11T22:22:19.000Z,4902.56141012,570,2,STANDARD
26586,2017-11-11T22:39:18.000Z,6313.982353253959,614,2,STANDARD
26590,2017-11-11T22:48:31.000Z,8692.096838880003,1349,2,STANDARD
26596,2017-11-11T22:58:38.000Z,3305.13696348,428,2,STANDARD
26605,2017-11-11T23:15:49.000Z,8110.386411819995,750,2,STANDARD
26610,2017-11-11T23:24:12.000Z,6653.98140300156,715,2,STANDARD
26627,2017-11-12T00:05:22.000Z,6762.98109836182,679,2,STANDARD
26633,2017-11-12T00:28:48.000Z,2439.9931805416,256,2,STANDARD
26634,2017-11-12T00:31:33.000Z,1946.99455840758,218,2,STANDARD
26641,2017-11-12T00:45:24.000Z,5676.98413357978,443,2,SUV
26646,2017-11-12T01:09:42.000Z,889.9975125746,152,2,STANDARD
26652,2017-11-12T01:32:44.000Z,6196.213275720002,410,2,STANDARD
26654,2017-11-12T01:46:40.000Z,7731.978390142479,387,2,STANDARD
26656,2017-11-12T01:50:31.000Z,7097.609437740001,600,2,STANDARD
26657,2017-11-12T01:50:41.000Z,12785.96426492004,949,2,STANDARD
26658,2017-11-12T01:51:10.000Z,4121.98847958708,514,2,STANDARD
26660,2017-11-12T01:55:56.000Z,6692.599714659997,600,2,STANDARD
26661,2017-11-12T02:06:01.000Z,5848.98365286386,581,2,STANDARD
26662,2017-11-12T02:06:25.000Z,6291.98241474088,549,2,STANDARD
26664,2017-11-12T02:09:27.000Z,12290.96564837574,748,2,STANDARD
26666,2017-11-12T02:19:40.000Z,946.2355931000001,154,2,STANDARD
26677,2017-11-12T02:49:39.000Z,3030.9915287793397,465,2,STANDARD
26679,2017-11-12T02:59:39.000Z,6856.98083564498,1217,2,STANDARD
26681,2017-11-12T03:01:33.000Z,7979.9960756799965,472,2,STANDARD
26685,2017-11-12T03:24:03.000Z,4725.986791491639,426,2,STANDARD
26686,2017-11-12T03:24:29.000Z,6348.98225543386,552,2,STANDARD
26687,2017-11-12T03:26:38.000Z,7832.97810786162,812,2,STANDARD
26690,2017-11-12T03:31:31.000Z,2428.9108790600017,335,2,STANDARD
26691,2017-11-12T03:31:41.000Z,1171.99672442408,2,2,STANDARD
26692,2017-11-12T03:37:47.000Z,9524.973378958499,703,2,STANDARD
26693,2017-11-12T03:41:39.000Z,5104.67681138,485,2,STANDARD
26697,2017-11-12T03:51:29.000Z,2896.6011764599994,238,2,STANDARD
26699,2017-11-12T04:06:40.000Z,8052.242566959998,587,2,STANDARD
26700,2017-11-12T04:07:34.000Z,6001.032520520002,477,2,STANDARD
26701,2017-11-12T04:12:59.000Z,5635.984248169039,505,2,STANDARD
26702,2017-11-12T04:14:56.000Z,6098.98295414886,549,2,STANDARD
26705,2017-11-12T04:20:42.000Z,3772.98945499322,2,2,STANDARD
26706,2017-11-12T04:21:55.000Z,2295.9935830014397,292,2,STANDARD
26707,2017-11-12T04:22:47.000Z,3356.6020473399994,379,2,STANDARD
26708,2017-11-12T04:23:52.000Z,1704.9952347636997,224,2,STANDARD
26709,2017-11-12T04:24:38.000Z,6682.559042400004,573,2,STANDARD
26710,2017-11-12T04:26:00.000Z,6374.9821827675,1126,2,STANDARD
26711,2017-11-12T04:36:24.000Z,636.2139448399998,128,2,STANDARD
26712,2017-11-12T04:40:20.000Z,1183.9966908857598,192,2,STANDARD
26713,2017-11-12T04:44:56.000Z,1072.99700111522,162,2,STANDARD
26715,2017-11-12T04:48:24.000Z,6686.98131077118,538,2,STANDARD
26717,2017-11-12T04:49:39.000Z,6923.956823719998,602,2,SUV
26718,2017-11-12T04:49:40.000Z,1968.99449692066,475,2,STANDARD
26719,2017-11-12T04:50:22.000Z,6505.9818166408395,527,2,STANDARD
26721,2017-11-12T04:57:12.000Z,7037.98032977532,598,2,STANDARD
26722,2017-11-12T05:02:07.000Z,1909.9946618174,201,2,STANDARD
26723,2017-11-12T05:03:02.000Z,5233.98537170276,542,2,STANDARD
26725,2017-11-12T05:07:23.000Z,3683.98970373576,25,2,STANDARD
26726,2017-11-12T05:12:07.000Z,6299.9823923819995,543,2,STANDARD
26727,2017-11-12T05:12:21.000Z,2536.228107619999,212,2,STANDARD
26728,2017-11-12T05:13:39.000Z,2781.9922246994797,312,2,STANDARD
26729,2017-11-12T05:20:57.000Z,4318.303397840001,428,2,STANDARD
26730,2017-11-12T05:23:03.000Z,36804.8971351777,2047,2,STANDARD
26731,2017-11-12T05:28:22.000Z,6221.98261038108,744,2,STANDARD
26732,2017-11-12T05:28:36.000Z,37087.71344596002,1129,2,STANDARD
26733,2017-11-12T05:31:15.000Z,5176.98553100978,589,2,STANDARD
26734,2017-11-12T05:32:00.000Z,6182.98271938062,2,2,STANDARD
26735,2017-11-12T05:37:21.000Z,12292.965642786019,638,2,STANDARD
26736,2017-11-12T05:43:24.000Z,6655.98139741184,655,2,STANDARD
26737,2017-11-12T05:46:13.000Z,12950.963803768138,840,2,STANDARD
26739,2017-11-12T05:50:21.000Z,5202.257532940001,350,2,STANDARD
26746,2017-11-12T06:02:16.000Z,5213.98542759996,511,2,STANDARD
26748,2017-11-12T06:07:19.000Z,3715.98961430024,2,2,STANDARD
26750,2017-11-12T06:11:21.000Z,7300.97959472714,413,2,STANDARD
26751,2017-11-12T06:14:14.000Z,1437.9959809913198,170,2,STANDARD
26752,2017-11-12T06:15:36.000Z,19219.42064016001,2102,2,STANDARD
26753,2017-11-12T06:16:51.000Z,6461.9819396146795,516,2,STANDARD
26755,2017-11-12T06:17:27.000Z,5692.98408886202,393,2,STANDARD
26759,2017-11-12T06:25:58.000Z,13009.963638871399,962,2,STANDARD
26761,2017-11-12T06:27:53.000Z,5377.98496924292,427,2,STANDARD
26764,2017-11-12T06:37:28.000Z,11197.929341919998,733,2,STANDARD
26769,2017-11-12T06:40:01.000Z,23158.446052180014,1860,2,STANDARD
26771,2017-11-12T06:40:31.000Z,4210.98823084454,303,2,STANDARD
26772,2017-11-12T06:40:55.000Z,8664.9757825381,557,2,STANDARD
26773,2017-11-12T06:43:31.000Z,3133.9643423999996,503,2,STANDARD
26774,2017-11-12T06:45:22.000Z,2981.9916657274803,478,2,STANDARD
26777,2017-11-12T06:52:27.000Z,7133.98006146876,662,2,STANDARD
26781,2017-11-12T06:54:07.000Z,15504.9566656957,922,2,STANDARD
26782,2017-11-12T06:55:25.000Z,3381.99054778348,298,2,STANDARD
26803,2017-11-12T07:09:12.000Z,3095.9913471134396,278,2,STANDARD
26804,2017-11-12T07:11:17.000Z,2327.99349356592,294,2,STANDARD
26805,2017-11-12T07:12:41.000Z,7143.21813334,521,2,STANDARD
26806,2017-11-12T07:14:55.000Z,7662.978582987819,594,2,STANDARD
26808,2017-11-12T07:20:13.000Z,6884.853080399998,971,2,STANDARD
26810,2017-11-12T07:23:02.000Z,3415.99045275824,438,2,STANDARD
26811,2017-11-12T07:29:30.000Z,7379.9793739332,656,2,STANDARD
26816,2017-11-12T07:41:44.000Z,10027.961692679997,549,2,STANDARD
26819,2017-11-12T07:54:48.000Z,2275.99363889864,321,2,STANDARD
26821,2017-11-12T08:06:26.000Z,4582.98719115662,453,2,STANDARD
26822,2017-11-12T08:16:06.000Z,2555.99285633784,306,2,STANDARD
26823,2017-11-12T08:19:57.000Z,885.9975237540399,127,2,STANDARD
26824,2017-11-12T08:25:40.000Z,2830.99208775134,276,2,STANDARD
26825,2017-11-12T08:27:26.000Z,6018.490640840001,448,2,STANDARD
26828,2017-11-12T09:55:51.000Z,5787.98382335032,375,2,STANDARD
26829,2017-11-12T12:52:37.000Z,2912.6575616399987,213,2,STANDARD
26830,2017-11-12T13:28:56.000Z,4000.8224586799997,347,2,STANDARD
26834,2017-11-12T14:43:16.000Z,2796.99218277658,309,2,STANDARD
26837,2017-11-12T15:59:03.000Z,3566.99003073438,386,2,STANDARD
26838,2017-11-12T16:02:05.000Z,3321.5876369599996,295,2,STANDARD
26877,2017-11-12T18:28:44.000Z,2991.99163777888,362,2,STANDARD
26879,2017-11-12T18:30:32.000Z,2801.99216880228,248,2,STANDARD
26901,2017-11-12T20:31:41.000Z,2195.99386248744,263,2,STANDARD
26902,2017-11-12T20:31:51.000Z,3056.4907148,364,2,STANDARD
26912,2017-11-12T21:30:19.000Z,18834.9473588119,1012,2,STANDARD
26978,2017-11-13T01:19:29.000Z,6299.9823923819995,592,2,STANDARD
26979,2017-11-13T01:31:56.000Z,3848.98924258386,412,2,STANDARD
26990,2017-11-13T02:13:05.000Z,3949.9889603029997,358,2,STANDARD
26994,2017-11-13T02:45:06.000Z,5444.9847819873,571,2,STANDARD
27003,2017-11-13T03:01:17.000Z,3122.99127165222,315,2,STANDARD
27007,2017-11-13T03:11:18.000Z,3927.9890217899197,348,2,STANDARD
27009,2017-11-13T03:15:57.000Z,5705.506197640001,555,2,STANDARD
27010,2017-11-13T03:17:02.000Z,2806.99215482798,100,2,STANDARD
27011,2017-11-13T03:18:00.000Z,2806.99215482798,276,2,STANDARD
27016,2017-11-13T04:18:22.000Z,3609.9899105554,454,2,STANDARD
27017,2017-11-13T04:20:41.000Z,9375.97379539264,618,2,STANDARD
27018,2017-11-13T04:39:58.000Z,4571.40751832,422,2,STANDARD
27021,2017-11-13T04:50:19.000Z,5904.9834963517,745,2,STANDARD
27029,2017-11-13T15:36:01.000Z,4496.98743151458,567,2,STANDARD
27030,2017-11-13T15:39:25.000Z,5112.42739282,497,2,STANDARD
27032,2017-11-13T16:18:33.000Z,3344.7959290999993,462,2,STANDARD
27044,2017-11-13T17:38:23.000Z,21893.93880933516,1336,2,STANDARD
27045,2017-11-13T17:40:53.000Z,4529.020721400001,611,2,STANDARD
27057,2017-11-13T18:12:42.000Z,21839.9389602576,1294,2,STANDARD
27071,2017-11-13T19:23:12.000Z,11652.96743149642,6,2,STANDARD
27080,2017-11-13T20:26:43.000Z,2798.188426119999,354,2,STANDARD
27082,2017-11-13T20:39:41.000Z,2074.9942006654996,411,2,STANDARD
27089,2017-11-13T21:33:58.000Z,19030.946811019337,916,2,STANDARD
27092,2017-11-13T21:49:49.000Z,1998.99441307486,244,2,STANDARD
27094,2017-11-13T22:14:47.000Z,2975.99168249664,462,2,STANDARD
27098,2017-11-13T22:39:31.000Z,8077.977423120919,335,2,STANDARD
27099,2017-11-13T22:54:37.000Z,3089.9913638825997,565,2,STANDARD
27105,2017-11-13T23:13:27.000Z,4815.9865399542405,548,2,STANDARD
27106,2017-11-13T23:19:51.000Z,2454.9931386187,281,2,STANDARD
27129,2017-11-14T00:30:37.000Z,6072.98302681522,670,2,STANDARD
27132,2017-11-14T00:44:38.000Z,6888.9807462094595,698,2,STANDARD
27146,2017-11-14T02:53:00.000Z,4048.9886836118594,511,2,STANDARD
27149,2017-11-14T03:51:42.000Z,6873.98078813236,654,2,STANDARD
27159,2017-11-14T05:29:09.000Z,5711.98403575968,549,2,STANDARD
27167,2017-11-14T15:20:15.000Z,1513.8723418599996,208,2,STANDARD
27171,2017-11-14T16:33:33.000Z,6281.98244268948,744,2,STANDARD
27183,2017-11-14T17:59:12.000Z,5860.98361932554,746,2,STANDARD
27187,2017-11-14T18:03:30.000Z,2770.9358625599994,278,2,STANDARD
27216,2017-11-14T20:35:35.000Z,6345.9822638184405,559,2,STANDARD
27223,2017-11-14T21:45:09.000Z,19030.946811019337,614,2,STANDARD
27271,2017-11-15T00:51:39.000Z,11046.96912518158,881,2,STANDARD
27283,2017-11-15T01:41:14.000Z,6317.628322680001,635,2,STANDARD
27289,2017-11-15T02:03:05.000Z,6529.98395436,635,2,STANDARD
27303,2017-11-15T03:59:34.000Z,9831.972520936479,806,2,STANDARD
27311,2017-11-15T04:42:41.000Z,7503.97902737056,595,2,STANDARD
27313,2017-11-15T05:15:24.000Z,5711.98403575968,532,2,STANDARD
27319,2017-11-15T13:25:00.000Z,7674.039620259998,470,2,STANDARD
27321,2017-11-15T14:00:53.000Z,5811.5021580600005,542,2,STANDARD
27322,2017-11-15T14:16:22.000Z,6293.583173739999,604,2,STANDARD
27323,2017-11-15T14:38:18.000Z,1854.9993136399994,291,2,STANDARD
27326,2017-11-15T14:52:59.000Z,2438.148490660001,240,2,STANDARD
27328,2017-11-15T16:03:46.000Z,1980.6549714999996,249,2,STANDARD
27330,2017-11-15T16:16:43.000Z,2523.30349808,286,2,STANDARD
27332,2017-11-15T16:33:05.000Z,5936.232445419999,598,2,STANDARD
27340,2017-11-15T17:06:49.000Z,5257.98530462612,137,2,STANDARD
27376,2017-11-15T18:44:11.000Z,5933.98341530076,582,2,STANDARD
27383,2017-11-15T19:18:39.000Z,18623.523880999997,1940,2,STANDARD
27415,2017-11-15T22:08:55.000Z,3648.98980155586,464,2,STANDARD
27417,2017-11-15T22:28:34.000Z,3230.9909698073398,368,2,STANDARD
27419,2017-11-15T22:40:31.000Z,2421.9932308490797,321,2,STANDARD
27433,2017-11-15T23:50:53.000Z,2097.99413638372,290,2,STANDARD
27450,2017-11-16T00:17:21.000Z,3648.98980155586,591,2,STANDARD
27487,2017-11-16T03:16:44.000Z,5233.98537170276,739,2,STANDARD
27489,2017-11-16T03:49:03.000Z,1671.99532699408,116,2,STANDARD
27494,2017-11-16T04:15:42.000Z,5244.9853409593,450,2,STANDARD
27498,2017-11-16T04:32:14.000Z,5798.98379260686,614,2,STANDARD
27499,2017-11-16T04:36:21.000Z,1884.9947316888997,290,2,STANDARD
27505,2017-11-16T05:07:05.000Z,4328.987901051059,386,2,STANDARD
27512,2017-11-16T06:23:25.000Z,2766.99226662238,69,2,STANDARD
27514,2017-11-16T07:05:50.000Z,5803.98377863256,528,2,STANDARD
27515,2017-11-16T07:41:58.000Z,16974.952557251498,1782,2,STANDARD
27516,2017-11-16T13:25:08.000Z,5766.645024240001,658,2,STANDARD
27517,2017-11-16T13:52:35.000Z,20386.728050380007,1417,2,STANDARD
27519,2017-11-16T14:01:12.000Z,9776.252869980004,1745,2,STANDARD
27522,2017-11-16T15:11:45.000Z,9927.022278539998,688,2,STANDARD
27525,2017-11-16T16:27:36.000Z,1884.9947316888997,262,2,STANDARD
27527,2017-11-16T16:41:32.000Z,6171.67566874,568,2,STANDARD
27540,2017-11-16T17:40:58.000Z,6565.9816489492405,903,2,STANDARD
27541,2017-11-16T17:41:17.000Z,2114.9940888711,282,2,STANDARD
27774,2017-11-16T18:20:26.000Z,11224.9686276965,915,2,STANDARD
27792,2017-11-16T19:32:50.000Z,1864.9947875861,246,2,STANDARD
27799,2017-11-16T20:12:43.000Z,4990.98605085374,868,2,STANDARD
27800,2017-11-16T20:19:00.000Z,1787.99500279032,279,2,STANDARD
27801,2017-11-16T20:23:31.000Z,3190.99108160174,335,2,STANDARD
27803,2017-11-16T20:27:13.000Z,2088.8203222399993,325,2,STANDARD
27804,2017-11-16T20:44:01.000Z,1678.99530743006,202,2,STANDARD
27813,2017-11-16T21:42:01.000Z,5206.985447163979,507,2,STANDARD
27822,2017-11-16T22:31:32.000Z,6565.9816489492405,841,2,STANDARD
27823,2017-11-16T22:35:10.000Z,970.99728619094,165,2,STANDARD
27829,2017-11-16T23:02:24.000Z,5676.98413357978,638,2,STANDARD
27834,2017-11-16T23:15:40.000Z,5042.731705440001,774,2,STANDARD
27846,2017-11-17T00:06:52.000Z,2895.99190608544,332,2,STANDARD
27860,2017-11-17T00:48:18.000Z,6565.9816489492405,589,2,STANDARD
27868,2017-11-17T01:09:51.000Z,1575.99559530064,404,2,STANDARD
27878,2017-11-17T01:58:01.000Z,4309.9879541534,530,2,STANDARD
27888,2017-11-17T02:41:02.000Z,5118.98569311166,686,2,STANDARD
27892,2017-11-17T03:19:35.000Z,2879.9919508032,256,2,STANDARD
27898,2017-11-17T03:35:50.000Z,1669.9953325837998,219,2,STANDARD
27900,2017-11-17T03:44:13.000Z,6565.9816489492405,591,2,STANDARD
27903,2017-11-17T03:55:16.000Z,10508.97062881626,563,2,STANDARD
27904,2017-11-17T03:57:28.000Z,3447.9903633227195,386,2,STANDARD
27905,2017-11-17T04:01:50.000Z,4332.98788987162,377,2,STANDARD
27908,2017-11-17T04:14:00.000Z,6562.981657333819,654,2,STANDARD
27910,2017-11-17T04:20:37.000Z,1587.99556176232,189,2,STANDARD
27912,2017-11-17T04:34:16.000Z,17268.95173556266,1263,2,STANDARD
27918,2017-11-17T06:19:07.000Z,9236.97418387818,656,2,STANDARD
27920,2017-11-17T06:58:15.000Z,7744.978353809299,628,2,STANDARD
27925,2017-11-17T07:51:30.000Z,3788.9894102754597,388,2,STANDARD
27929,2017-11-17T08:03:30.000Z,5645.437582140001,877,2,STANDARD
27932,2017-11-17T14:19:47.000Z,9702.972881473419,490,2,STANDARD
27933,2017-11-17T14:33:52.000Z,6083.205420920001,478,2,STANDARD
27934,2017-11-17T14:41:59.000Z,13364.9626466961,865,2,STANDARD
27937,2017-11-17T14:54:10.000Z,6651.02724378,708,2,STANDARD
27942,2017-11-17T15:51:26.000Z,3590.530881719999,550,2,STANDARD
27944,2017-11-17T16:14:10.000Z,2433.5425595799998,248,2,STANDARD
27946,2017-11-17T16:42:07.000Z,4059.69050654,298,2,STANDARD
27959,2017-11-17T17:36:02.000Z,16469.9539686558,1162,2,STANDARD
27965,2017-11-17T17:58:35.000Z,4065.8494507200003,697,2,STANDARD
